mu6117	music_band	http://dbpedia.org/resource/Slum_Village
mu2114	music_band	http://dbpedia.org/resource/Taproot_(band)
mu6	music_artist	http://dbpedia.org/resource/The_Beatles
mu1282	music_band	http://dbpedia.org/resource/The_Moody_Blues
mu1352	music_band	http://dbpedia.org/resource/The_Sisters_of_Mercy
mu498	music_band	http://dbpedia.org/resource/The_xx
mu3059	music_band	http://dbpedia.org/resource/This_Will_Destroy_You
mu5070	music_band	http://dbpedia.org/resource/Abandon_Kansas
mu3118	music_artist	http://dbpedia.org/resource/Bobby_Darin
mu1302	music_artist	http://dbpedia.org/resource/Brother_Ali
mu308	music_artist	http://dbpedia.org/resource/Chris_Tomlin
mu4011	music_band	http://dbpedia.org/resource/Evelyn_Evelyn
mu3836	music_band	http://dbpedia.org/resource/IiO
mu2029	music_artist	http://dbpedia.org/resource/Jeff_Beck
mu1960	music_band	http://dbpedia.org/resource/Jowell_&_Randy
mu6228	music_band	http://dbpedia.org/resource/Little_Birdy
mu2862	music_band	http://dbpedia.org/resource/MYMP
mu1157	music_artist	http://dbpedia.org/resource/Mac_Dre
mu5027	music_band	http://dbpedia.org/resource/Mecano
mu2455	music_band	http://dbpedia.org/resource/Moonspell
mu3655	music_band	http://dbpedia.org/resource/Mudhoney
mu3829	music_band	http://dbpedia.org/resource/Mumm-Ra_(band)
mu2559	music_band	http://dbpedia.org/resource/New_Edition
mu874	music_band	http://dbpedia.org/resource/P.O.D.
mu4335	music_band	http://dbpedia.org/resource/Sexion_d'Assaut
mu561	music_band	http://dbpedia.org/resource/Wisin_&_Yandel
mu5433	music_band	http://dbpedia.org/resource/Bad_Books
mu1876	music_artist	http://dbpedia.org/resource/Barry_Manilow
mu3523	music_band	http://dbpedia.org/resource/Big_Daddy_Weave
mu1343	music_artist	http://dbpedia.org/resource/Charice_Pempengco
mu5684	music_band	http://dbpedia.org/resource/D.R.I._(band)
mu2637	music_artist	http://dbpedia.org/resource/Don_McLean
mu4004	music_band	http://dbpedia.org/resource/Earshot
mu734	music_band	http://dbpedia.org/resource/Four_Year_Strong
mu5627	music_band	http://dbpedia.org/resource/Ghost_(Swedish_band)
mu5473	music_band	http://dbpedia.org/resource/Graveworm
mu2982	music_band	http://dbpedia.org/resource/He_Is_Legend
mu3346	music_artist	http://dbpedia.org/resource/Joe_Walsh
mu3065	music_artist	http://dbpedia.org/resource/Lisa_Hannigan
mu2834	music_band	http://dbpedia.org/resource/Los_Lonely_Boys
mu2826	music_band	http://dbpedia.org/resource/Moe_(band)
mu4126	music_band	http://dbpedia.org/resource/Nemesea
mu3408	music_artist	http://dbpedia.org/resource/Nina_Sky
mu5093	music_artist	http://dbpedia.org/resource/OJ_da_Juiceman
mu1835	music_band	http://dbpedia.org/resource/Oh,_Sleeper
mu1752	music_artist	http://dbpedia.org/resource/Skepta
mu2051	music_band	http://dbpedia.org/resource/Skunk_Anansie
mu1879	music_band	http://dbpedia.org/resource/The_Guess_Who
mu2800	music_band	http://dbpedia.org/resource/The_Raveonettes
mu4825	music_artist	http://dbpedia.org/resource/Wayne_Shorter
mu322	music_artist	http://dbpedia.org/resource/Billy_Joel
mu5076	music_artist	http://dbpedia.org/resource/Bizzy_Bone
mu1872	music_artist	http://dbpedia.org/resource/Bob_Weir
mu5422	music_artist	http://dbpedia.org/resource/Bubba_Sparxxx
mu3411	music_band	http://dbpedia.org/resource/CunninLynguists
mu4610	music_band	http://dbpedia.org/resource/Death_in_June
mu1211	music_band	http://dbpedia.org/resource/Dio_(band)
mu1067	music_band	http://dbpedia.org/resource/Eli_Young_Band
mu5840	music_band	http://dbpedia.org/resource/Five_Times_August
mu2445	music_artist	http://dbpedia.org/resource/Flame_(rapper)
mu4318	music_band	http://dbpedia.org/resource/Goodnight_Nurse
mu5096	music_band	http://dbpedia.org/resource/Hocico
mu4045	music_band	http://dbpedia.org/resource/Lighthouse_Family
mu3445	music_artist	http://dbpedia.org/resource/Mr._Scruff
mu4884	music_band	http://dbpedia.org/resource/Spitz_(band)
mu4894	music_band	http://dbpedia.org/resource/The_Tea_Party
mu5194	music_band	http://dbpedia.org/resource/These_New_Puritans
mu46	music_band	http://dbpedia.org/resource/Three_Days_Grace
mu4088	music_band	http://dbpedia.org/resource/Toad_the_Wet_Sprocket
mu204	music_artist	http://dbpedia.org/resource/A._R._Rahman
mu4156	music_band	http://dbpedia.org/resource/Angra_(band)
mu500	music_band	http://dbpedia.org/resource/Bow_Wow_Wow
mu2890	music_artist	http://dbpedia.org/resource/Boy_George
mu763	music_artist	http://dbpedia.org/resource/Busta_Rhymes
mu294	music_band	http://dbpedia.org/resource/Cage_the_Elephant
mu5591	music_band	http://dbpedia.org/resource/Deadsy
mu107	music_band	http://dbpedia.org/resource/Death_Cab_for_Cutie
mu2642	music_band	http://dbpedia.org/resource/Dredg
mu3727	music_artist	http://dbpedia.org/resource/Greg_Laswell
mu45	music_band	http://dbpedia.org/resource/Guns_N'_Roses
mu4759	music_band	http://dbpedia.org/resource/Hercules_and_Love_Affair
mu3092	music_artist	http://dbpedia.org/resource/Kyle_Park
mu710	music_band	http://dbpedia.org/resource/Marianas_Trench_(band)
mu1016	music_artist	http://dbpedia.org/resource/Mavado_(singer)
mu5534	music_band	http://dbpedia.org/resource/Modeselektor
mu5300	music_band	http://dbpedia.org/resource/Stereopony
mu696	music_band	http://dbpedia.org/resource/T.A.T.u.
mu725	music_band	http://dbpedia.org/resource/Talking_Heads
mu4059	music_band	http://dbpedia.org/resource/The_Derek_Trucks_Band
mu6083	music_band	http://dbpedia.org/resource/The_Grates
mu4615	music_band	http://dbpedia.org/resource/The_Ink_Spots
mu5393	music_band	http://dbpedia.org/resource/The_Pipettes
mu188	music_band	http://dbpedia.org/resource/The_White_Stripes
mu6347	music_band	http://dbpedia.org/resource/Ultrabeat
mu2974	music_artist	http://dbpedia.org/resource/Vienna_Teng
mu3040	music_band	http://dbpedia.org/resource/Wumpscut:
mu344	music_band	http://dbpedia.org/resource/Brand_New_(band)
mu5369	music_band	http://dbpedia.org/resource/Brighten
mu5632	music_band	http://dbpedia.org/resource/Die_Mannequin
mu3647	music_artist	http://dbpedia.org/resource/Dwele
mu1062	music_band	http://dbpedia.org/resource/Emmure
mu4061	music_artist	http://dbpedia.org/resource/Joe_Budden
mu3567	music_artist	http://dbpedia.org/resource/Josh_Kelley
mu121	music_band	http://dbpedia.org/resource/LMFAO
mu3133	music_band	http://dbpedia.org/resource/SR-71_(band)
mu2427	music_artist	http://dbpedia.org/resource/Sam_Sparro
mu3045	music_band	http://dbpedia.org/resource/Santana_(band)
mu2551	music_band	http://dbpedia.org/resource/Stray_Cats
mu5280	music_band	http://dbpedia.org/resource/The_Swellers
mu3007	music_band	http://dbpedia.org/resource/Transplants_(band)
mu4308	music_band	http://dbpedia.org/resource/American_Head_Charge
mu1498	music_band	http://dbpedia.org/resource/Beach_House
mu2286	music_artist	http://dbpedia.org/resource/Bonnie_Raitt
mu2289	music_band	http://dbpedia.org/resource/Converge_(band)
mu2383	music_artist	http://dbpedia.org/resource/Da'_T.R.U.T.H.
mu4021	music_band	http://dbpedia.org/resource/Dokken
mu2188	music_band	http://dbpedia.org/resource/Go_Radio
mu1335	music_band	http://dbpedia.org/resource/Hot_Hot_Heat
mu537	music_band	http://dbpedia.org/resource/I_Set_My_Friends_on_Fire
mu1797	music_band	http://dbpedia.org/resource/Iced_Earth
mu266	music_artist	http://dbpedia.org/resource/Jay_Sean
mu1826	music_band	http://dbpedia.org/resource/Mew_(band)
mu4614	music_band	http://dbpedia.org/resource/Monkey_Majik
mu3412	music_artist	http://dbpedia.org/resource/Patty_Griffin
mu3864	music_artist	http://dbpedia.org/resource/Susan_Tedeschi
mu5948	music_band	http://dbpedia.org/resource/The_Rakes
mu3354	music_artist	http://dbpedia.org/resource/Trae_tha_Truth
mu2820	music_artist	http://dbpedia.org/resource/Amerie
mu708	music_band	http://dbpedia.org/resource/Amon_Amarth
mu1227	music_artist	http://dbpedia.org/resource/Craig_David
mu1385	music_band	http://dbpedia.org/resource/Dark_Tranquillity
mu4739	music_band	http://dbpedia.org/resource/Deer_Tick_(band)
mu2614	music_artist	http://dbpedia.org/resource/Hadiqa_Kiani
mu2449	music_band	http://dbpedia.org/resource/Horse_the_Band
mu3338	music_artist	http://dbpedia.org/resource/Ian_Brown
mu3654	music_artist	http://dbpedia.org/resource/Jason_Michael_Carroll
mu4661	music_band	http://dbpedia.org/resource/Letters_to_Cleo
mu3962	music_band	http://dbpedia.org/resource/Marillion
mu4836	music_band	http://dbpedia.org/resource/No_Use_for_a_Name
mu2048	music_band	http://dbpedia.org/resource/Pink_Martini
mu1789	music_band	http://dbpedia.org/resource/Rehab_(band)
mu635	music_artist	http://dbpedia.org/resource/Rick_Ross
mu5329	music_artist	http://dbpedia.org/resource/Savage_(rapper)
mu5228	music_band	http://dbpedia.org/resource/The_Sonics
mu481	music_artist	http://dbpedia.org/resource/Will.i.am
mu2742	music_band	http://dbpedia.org/resource/At_the_Gates
mu1331	music_band	http://dbpedia.org/resource/Bauhaus_(band)
mu3548	music_artist	http://dbpedia.org/resource/Bette_Midler
mu3610	music_band	http://dbpedia.org/resource/Christian_Death
mu3766	music_band	http://dbpedia.org/resource/Chumbawamba
mu5631	music_artist	http://dbpedia.org/resource/Garou_(singer)
mu1818	music_artist	http://dbpedia.org/resource/Jaco_Pastorius
mu2519	music_artist	http://dbpedia.org/resource/Jessica_Mauboy
mu1537	music_artist	http://dbpedia.org/resource/Kevin_Rudolf
mu3733	music_artist	http://dbpedia.org/resource/Maino
mu889	music_artist	http://dbpedia.org/resource/Marina_and_the_Diamonds
mu3834	music_band	http://dbpedia.org/resource/Modern_Talking
mu4031	music_band	http://dbpedia.org/resource/Naturally_7
mu808	music_artist	http://dbpedia.org/resource/Peter_Frampton
mu2479	music_band	http://dbpedia.org/resource/Quietdrive
mu2047	music_band	http://dbpedia.org/resource/The_Secret_Handshake
mu521	music_band	http://dbpedia.org/resource/ZZ_Top
mu2482	music_artist	http://dbpedia.org/resource/Charlie_Wilson_(singer)
mu1547	music_artist	http://dbpedia.org/resource/Dev_(singer)
mu4210	music_artist	http://dbpedia.org/resource/Fantasia_Barrino
mu2190	music_artist	http://dbpedia.org/resource/Frank_Turner
mu1036	music_artist	http://dbpedia.org/resource/George_Michael
mu1994	music_band	http://dbpedia.org/resource/Group_1_Crew
mu86	music_artist	http://dbpedia.org/resource/Gucci_Mane
mu2167	music_artist	http://dbpedia.org/resource/Gudda_Gudda
mu1792	music_artist	http://dbpedia.org/resource/Paul_Simon
mu3930	music_band	http://dbpedia.org/resource/Rotting_Christ
mu5306	music_band	http://dbpedia.org/resource/The_O'Jays
mu1088	music_band	http://dbpedia.org/resource/We_Are_Scientists
mu3315	music_artist	http://dbpedia.org/resource/Brotha_Lynch_Hung
mu187	music_artist	http://dbpedia.org/resource/Casting_Crowns
mu1927	music_band	http://dbpedia.org/resource/Cocteau_Twins
mu316	music_band	http://dbpedia.org/resource/Def_Leppard
mu5075	music_band	http://dbpedia.org/resource/Dirtyphonics
mu1769	music_band	http://dbpedia.org/resource/Fugazi
